play_name,genre,character,act,scene,sentence,text,tokens,sentiment_score
Richard III,History,Gloucester,1,1,39,"About a prophecy, which says that 'G'","['prophecy', 'says', 'G']",0.0
Richard III,History,Gloucester,1,1,40,Of Edward's heirs the murderer shall be.,"['Edward', 'heirs', 'murderer', 'shall']",-0.6808
Richard III,History,Gloucester,1,1,41,"Dive, thoughts, down to my soul: here","['Dive', 'thoughts', 'soul']",0.0
Richard III,History,Gloucester,1,1,42,Clarence comes.,['comes'],0.0
Richard III,History,Gloucester,1,1,43,"Brother, good day; what means this armed guard","['Brother', 'good', 'day', 'means', 'armed', 'guard']",0.4404
Richard III,History,Gloucester,1,1,44,That waits upon your grace?,"['waits', 'upon', 'grace']",0.4215
Richard III,History,Clarence,1,1,45,His majesty,['majesty'],0.0
Richard III,History,Clarence,1,1,46,"Tendering my person's safety, hath appointed","['Tendering', 'person', 'safety', 'appointed']",0.5267
Richard III,History,Clarence,1,1,47,This conduct to convey me to the Tower.,"['conduct', 'convey', 'Tower']",0.0
Richard III,History,Gloucester,1,1,48,Upon what cause?,"['Upon', 'cause']",0.0
Richard III,History,Clarence,1,1,49,Because my name is George.,"['name', 'George']",0.0
Richard III,History,Gloucester,1,1,50,"Alack, my lord, that fault is none of yours;","['Alack', 'lord', 'fault', 'none']",-0.4019
Richard III,History,Gloucester,1,1,51,"He should, for that, commit your godfathers:","['commit', 'godfathers']",0.296
Richard III,History,Gloucester,1,1,52,"O, belike his majesty hath some intent","['belike', 'majesty', 'intent']",0.0
Richard III,History,Gloucester,1,1,53,That you shall be new-christen'd in the Tower.,"['shall', 'new-christen', 'Tower']",0.0
Richard III,History,Gloucester,1,1,54,"But what's the matter, Clarence?  may I know?","['matter', 'may', 'know']",0.1306
Richard III,History,Clarence,1,1,55,"Yea, Richard, when I know; for I protest","['Yea', 'Richard', 'know', 'protest']",-0.25
Richard III,History,Clarence,1,1,56,"As yet I do not: but, as I can learn,","['yet', 'learn']",0.0
Richard III,History,Clarence,1,1,57,He hearkens after prophecies and dreams;,"['hearkens', 'prophecies', 'dreams']",0.4019
Richard III,History,Clarence,1,1,58,And from the cross-row plucks the letter G.,"['cross-row', 'plucks', 'letter', 'G']",0.0
Richard III,History,Clarence,1,1,59,And says a wizard told him that by G,"['says', 'wizard', 'told', 'G']",0.0
Richard III,History,Clarence,1,1,60,His issue disinherited should be;,"['issue', 'disinherited']",0.0
Richard III,History,Clarence,1,1,61,"And, for my name of George begins with G,","['name', 'George', 'begins', 'G']",0.0
Richard III,History,Clarence,1,1,62,It follows in his thought that I am he.,"['follows', 'thought']",0.0
Richard III,History,Clarence,1,1,63,"These, as I learn, and such like toys as these","['learn', 'like', 'toys']",0.3612
Richard III,History,Clarence,1,1,64,Have moved his highness to commit me now.,"['moved', 'highness', 'commit']",0.296
Richard III,History,Gloucester,1,1,65,"Why, this it is, when men are ruled by women:","['men', 'ruled', 'women']",0.0
Richard III,History,Gloucester,1,1,66,'Tis not the king that sends you to the Tower:,"[""'T"", 'king', 'sends', 'Tower']",0.0
Richard III,History,Gloucester,1,1,67,"My Lady Grey his wife, Clarence, 'tis she","['Lady', 'wife', ""'t""]",0.0516
Richard III,History,Gloucester,1,1,68,That tempers him to this extremity.,"['tempers', 'extremity']",-0.3182
Richard III,History,Gloucester,1,1,69,"Was it not she and that good man of worship,","['good', 'man', 'worship']",0.6249
Richard III,History,Gloucester,1,1,70,"Anthony Woodville, her brother there,","['Anthony', 'Woodville', 'brother']",0.0
Richard III,History,Gloucester,1,1,71,"That made him send Lord Hastings to the Tower,","['made', 'send', 'Lord', 'Tower']",0.0
Richard III,History,Gloucester,1,1,72,From whence this present day he is deliver'd?,"['present', 'day', 'deliver']",0.0
Richard III,History,Gloucester,1,1,73,"We are not safe, Clarence; we are not safe.","['safe', 'safe']",-0.5875
Richard III,History,Clarence,1,1,74,"By heaven, I think there's no man is secure","['heaven', 'think', 'man', 'secure']",0.5423
Richard III,History,Clarence,1,1,75,But the queen's kindred and night-walking heralds,"['queen', 'kindred', 'night-walking', 'heralds']",0.0
Richard III,History,Clarence,1,1,76,That trudge betwixt the king and Mistress Shore.,"['trudge', 'betwixt', 'king', 'Mistress', 'Shore']",0.0
Richard III,History,Clarence,1,1,77,Heard ye not what an humble suppliant,"['Heard', 'humble', 'suppliant']",0.0
Richard III,History,Clarence,1,1,78,Lord hastings was to her for his delivery?,"['Lord', 'hastings', 'delivery']",0.0
Richard III,History,Gloucester,1,1,79,Humbly complaining to her deity,"['Humbly', 'complaining', 'deity']",-0.2023
Richard III,History,Gloucester,1,1,80,Got my lord chamberlain his liberty.,"['Got', 'lord', 'chamberlain', 'liberty']",0.5267
Richard III,History,Gloucester,1,1,81,"I'll tell you what; I think it is our way,","['tell', 'think', 'way']",0.0
Richard III,History,Gloucester,1,1,82,"If we will keep in favour with the king,","['keep', 'favour', 'king']",0.4404
Richard III,History,Gloucester,1,1,83,To be her men and wear her livery:,"['men', 'wear', 'livery']",0.0
Richard III,History,Gloucester,1,1,84,"The jealous o'erworn widow and herself,","['jealous', ""o'erworn"", 'widow']",-0.4588
Richard III,History,Gloucester,1,1,85,Since that our brother dubb'd them gentlewomen.,"['Since', 'brother', 'dubb', 'gentlewomen']",0.0
Richard III,History,Gloucester,1,1,86,Are mighty gossips in this monarchy.,"['mighty', 'gossips', 'monarchy']",-0.3182
Richard III,History,Brakenbury,1,1,87,I beseech your graces both to pardon me;,"['beseech', 'graces', 'pardon']",0.5994
Richard III,History,Brakenbury,1,1,88,His majesty hath straitly given in charge,"['majesty', 'straitly', 'given', 'charge']",0.0
Richard III,History,Brakenbury,1,1,89,"That no man shall have private conference,","['man', 'shall', 'private', 'conference']",-0.296
Richard III,History,Brakenbury,1,1,90,"Of what degree soever, with his brother.","['degree', 'soever', 'brother']",0.0
Richard III,History,Gloucester,1,1,91,"Even so; an't please your worship, Brakenbury,","['Even', ""n't"", 'please', 'worship']",-0.431
Richard III,History,Gloucester,1,1,92,You may partake of any thing we say:,"['may', 'partake', 'thing', 'say']",0.0
Richard III,History,Gloucester,1,1,93,"We speak no treason, man: we say the king","['speak', 'treason', 'man', 'say', 'king']",0.3412
Richard III,History,Gloucester,1,1,94,"Is wise and virtuous, and his noble queen","['wise', 'virtuous', 'noble', 'queen']",0.8591
Richard III,History,Gloucester,1,1,95,"Well struck in years, fair, and not jealous;","['Well', 'struck', 'years', 'fair', 'jealous']",0.5967
Richard III,History,Gloucester,1,1,96,"We say that Shore's wife hath a pretty foot,","['say', 'Shore', 'wife', 'pretty', 'foot']",0.4939
Richard III,History,Gloucester,1,1,97,"A cherry lip, a bonny eye, a passing pleasing tongue;","['cherry', 'lip', 'bonny', 'eye', 'passing', 'pleasing', 'tongue']",0.5267
Richard III,History,Gloucester,1,1,98,And that the queen's kindred are made gentle-folks:,"['queen', 'kindred', 'made', 'gentle-folks']",0.0
Richard III,History,Gloucester,1,1,99,How say you sir? Can you deny all this?,"['say', 'sir', 'deny']",-0.4137
Richard III,History,Brakenbury,1,1,100,"With this, my lord, myself have nought to do.","['lord', 'nought']",0.0
Richard III,History,Gloucester,1,1,101,"Naught to do with mistress Shore! I tell thee, fellow,","['Naught', 'mistress', 'Shore', 'tell', 'fellow']",0.0
Richard III,History,Gloucester,1,1,102,"He that doth naught with her, excepting one,","['doth', 'naught', 'excepting', 'one']",0.0
Richard III,History,Gloucester,1,1,103,"Were best he do it secretly, alone.","['best', 'secretly', 'alone']",0.4939
Richard III,History,Brakenbury,1,1,104,"What one, my lord?","['one', 'lord']",0.0
Richard III,History,Gloucester,1,1,105,"Her husband, knave: wouldst thou betray me?","['husband', 'knave', 'betray']",-0.6369
Richard III,History,Brakenbury,1,1,106,"I beseech your grace to pardon me, and withal","['beseech', 'grace', 'pardon', 'withal']",0.6249
Richard III,History,Brakenbury,1,1,107,Forbear your conference with the noble duke.,"['Forbear', 'conference', 'noble', 'duke']",0.4588
Richard III,History,Clarence,1,1,108,"We know thy charge, Brakenbury, and will obey.","['know', 'charge', 'obey']",0.0
Richard III,History,Gloucester,1,1,109,"We are the queen's abjects, and must obey.","['queen', 'abjects', 'must', 'obey']",0.0
Richard III,History,Gloucester,1,1,110,"Brother, farewell: I will unto the king;","['Brother', 'farewell', 'unto', 'king']",0.0
Richard III,History,Gloucester,1,1,111,"And whatsoever you will employ me in,","['whatsoever', 'employ']",0.0
Richard III,History,Gloucester,1,1,112,"Were it to call King Edward's widow sister,","['call', 'King', 'Edward', 'widow', 'sister']",0.0
Richard III,History,Gloucester,1,1,113,I will perform it to enfranchise you.,"['perform', 'enfranchise']",0.0
Richard III,History,Gloucester,1,1,114,"Meantime, this deep disgrace in brotherhood","['Meantime', 'deep', 'disgrace', 'brotherhood']",-0.4939
Richard III,History,Gloucester,1,1,115,Touches me deeper than you can imagine.,"['Touches', 'deeper', 'imagine']",0.0
Richard III,History,Clarence,1,1,116,I know it pleaseth neither of us well.,"['know', 'pleaseth', 'neither', 'well']",-0.2057
Richard III,History,Gloucester,1,1,117,"Well, your imprisonment shall not be long;","['Well', 'imprisonment', 'shall', 'long']",0.2732
Richard III,History,Gloucester,1,1,118,"Meantime, have patience.","['Meantime', 'patience']",0.0
Richard III,History,Clarence,1,1,119,I must perforce. Farewell.,"['must', 'perforce', 'Farewell']",0.0
Richard III,History,Gloucester,1,1,120,"Go, tread the path that thou shalt ne'er return.","['Go', 'tread', 'path', 'shalt', ""ne'er"", 'return']",0.0
Richard III,History,Gloucester,1,1,121,"Simple, plain Clarence! I do love thee so,","['Simple', 'plain', 'love']",0.6696
Richard III,History,Gloucester,1,1,122,"That I will shortly send thy soul to heaven,","['shortly', 'send', 'soul', 'heaven']",0.5106
Richard III,History,Gloucester,1,1,123,If heaven will take the present at our hands.,"['heaven', 'take', 'present', 'hands']",0.5106
Richard III,History,Gloucester,1,1,124,But who comes here? the new-deliver'd Hastings?,"['comes', 'new-deliver']",0.0
Richard III,History,Hastings,1,1,125,Good time of day unto my gracious lord!,"['Good', 'time', 'day', 'unto', 'gracious', 'lord']",0.7777
Richard III,History,Gloucester,1,1,126,As much unto my good lord chamberlain!,"['much', 'unto', 'good', 'lord', 'chamberlain']",0.4926
Richard III,History,Gloucester,1,1,127,Well are you welcome to the open air.,"['Well', 'welcome', 'open', 'air']",0.6249
Richard III,History,Gloucester,1,1,128,How hath your lordship brook'd imprisonment?,"['lordship', 'brook', 'imprisonment']",0.0
Richard III,History,Hastings,1,1,129,"With patience, noble lord, as prisoners must:","['patience', 'noble', 'lord', 'prisoners', 'must']",-0.0772
Richard III,History,Hastings,1,1,130,"But I shall live, my lord, to give them thanks","['shall', 'live', 'lord', 'give', 'thanks']",0.5927
Richard III,History,Hastings,1,1,131,That were the cause of my imprisonment.,"['cause', 'imprisonment']",0.0
Richard III,History,Gloucester,1,1,132,"No doubt, no doubt; and so shall Clarence too;","['doubt', 'doubt', 'shall']",0.6259
Richard III,History,Gloucester,1,1,133,"For they that were your enemies are his,",['enemies'],-0.4939
Richard III,History,Gloucester,1,1,134,And have prevail'd as much on him as you.,"['prevail', 'much']",0.0
Richard III,History,Hastings,1,1,135,"More pity that the eagle should be mew'd,","['pity', 'eagle', 'mew']",-0.3597
Richard III,History,Hastings,1,1,136,While kites and buzzards prey at liberty.,"['kites', 'buzzards', 'prey', 'liberty']",0.5267
Richard III,History,Gloucester,1,1,137,What news abroad?,"['news', 'abroad']",0.0
Richard III,History,Hastings,1,1,138,No news so bad abroad as this at home;,"['news', 'bad', 'abroad', 'home']",-0.7178
Richard III,History,Hastings,1,1,139,"The King is sickly, weak and melancholy,","['King', 'sickly', 'weak', 'melancholy']",-0.7003
Richard III,History,Hastings,1,1,140,And his physicians fear him mightily.,"['physicians', 'fear', 'mightily']",-0.4939
Richard III,History,Gloucester,1,1,141,"Now, by Saint Paul, this news is bad indeed.","['Saint', 'Paul', 'news', 'bad', 'indeed']",-0.5423
Richard III,History,Gloucester,1,1,142,"O, he hath kept an evil diet long,","['kept', 'evil', 'diet', 'long']",-0.6597
Richard III,History,Gloucester,1,1,143,And overmuch consumed his royal person:,"['overmuch', 'consumed', 'royal', 'person']",0.0
Richard III,History,Gloucester,1,1,144,'Tis very grievous to be thought upon.,"[""'T"", 'grievous', 'thought', 'upon']",-0.5095
Richard III,History,Gloucester,1,1,145,"What, is he in his bed?",['bed'],0.0
Richard III,History,Hastings,1,1,146,He is.,[],0.0
Richard III,History,Gloucester,1,1,147,"Go you before, and I will follow you.","['Go', 'follow']",0.0
Richard III,History,Gloucester,1,1,148,"He cannot live, I hope; and must not die","['live', 'hope', 'must', 'die']",0.1877
Richard III,History,Gloucester,1,1,149,Till George be pack'd with post-horse up to heaven.,"['Till', 'George', 'pack', 'post-horse', 'heaven']",0.5106
Richard III,History,Gloucester,1,1,150,"I'll in, to urge his hatred more to Clarence,","['urge', 'hatred']",-0.6369
Richard III,History,Gloucester,1,1,151,With lies well steel'd with weighty arguments;,"['lies', 'well', 'steel', 'weighty', 'arguments']",-0.5267
Richard III,History,Gloucester,1,1,152,"And, if I fall not in my deep intent,","['fall', 'deep', 'intent']",0.0
Richard III,History,Gloucester,1,1,153,Clarence hath not another day to live:,"['another', 'day', 'live']",0.0
Richard III,History,Gloucester,1,1,154,"Which done, God take King Edward to his mercy,","['done', 'God', 'take', 'King', 'Edward', 'mercy']",0.5574
Richard III,History,Gloucester,1,1,155,And leave the world for me to bustle in!,"['leave', 'world', 'bustle']",-0.126
Richard III,History,Gloucester,1,1,156,For then I'll marry Warwick's youngest daughter.,"['marry', 'Warwick', 'youngest', 'daughter']",0.0
Richard III,History,Gloucester,1,1,157,What though I kill'd her husband and her father?,"['though', 'kill', 'husband', 'father']",0.0
Richard III,History,Gloucester,1,1,158,The readiest way to make the wench amends,"['readiest', 'way', 'make', 'wench', 'amends']",0.0
Richard III,History,Gloucester,1,1,159,Is to become her husband and her father:,"['become', 'husband', 'father']",0.0
Richard III,History,Gloucester,1,1,160,The which will I; not all so much for love,"['much', 'love']",0.6666
Richard III,History,Gloucester,1,1,161,"As for another secret close intent,","['another', 'secret', 'close', 'intent']",0.0
Richard III,History,Gloucester,1,1,162,By marrying her which I must reach unto.,"['marrying', 'must', 'reach', 'unto']",0.0258
Richard III,History,Gloucester,1,1,163,But yet I run before my horse to market:,"['yet', 'run', 'horse', 'market']",0.0
Richard III,History,Gloucester,1,1,164,Clarence still breathes; Edward still lives and reigns:,"['still', 'breathes', 'Edward', 'still', 'lives', 'reigns']",0.0
Richard III,History,Gloucester,1,1,165,"When they are gone, then must I count my gains.","['gone', 'must', 'count', 'gains']",0.34
Richard III,History,Lady Anne,1,2,1,"Set down, set down your honourable load,","['Set', 'set', 'honourable', 'load']",0.4767
Richard III,History,Lady Anne,1,2,2,"If honour may be shrouded in a hearse,","['honour', 'may', 'shrouded', 'hearse']",0.5719
Richard III,History,Lady Anne,1,2,3,Whilst I awhile obsequiously lament,"['Whilst', 'awhile', 'obsequiously', 'lament']",-0.4588
Richard III,History,Lady Anne,1,2,4,The untimely fall of virtuous Lancaster.,"['untimely', 'fall', 'virtuous', 'Lancaster']",0.5267
Richard III,History,Lady Anne,1,2,5,Poor key-cold figure of a holy king!,"['Poor', 'key-cold', 'figure', 'holy', 'king']",-0.5255
Richard III,History,Lady Anne,1,2,6,Pale ashes of the house of Lancaster!,"['Pale', 'ashes', 'house', 'Lancaster']",0.0
Richard III,History,Lady Anne,1,2,7,Thou bloodless remnant of that royal blood!,"['bloodless', 'remnant', 'royal', 'blood']",0.0
Richard III,History,Lady Anne,1,2,8,"Be it lawful that I invocate thy ghost,","['lawful', 'invocate', 'ghost']",-0.3182
Richard III,History,Lady Anne,1,2,9,"To hear the lamentations of Poor Anne,","['hear', 'lamentations', 'Poor', 'Anne']",-0.7184
Richard III,History,Lady Anne,1,2,10,"Wife to thy Edward, to thy slaughter'd son,","['Wife', 'Edward', 'slaughter', 'son']",0.0
Richard III,History,Lady Anne,1,2,11,Stabb'd by the selfsame hand that made these wounds!,"['Stabb', 'selfsame', 'hand', 'made', 'wounds']",0.5411
Richard III,History,Lady Anne,1,2,12,"Lo, in these windows that let forth thy life,","['Lo', 'windows', 'let', 'forth', 'life']",0.0
Richard III,History,Lady Anne,1,2,13,I pour the helpless balm of my poor eyes.,"['pour', 'helpless', 'balm', 'poor', 'eyes']",-0.7269
Richard III,History,Lady Anne,1,2,14,Cursed be the hand that made these fatal holes!,"['Cursed', 'hand', 'made', 'fatal', 'holes']",-0.1511
Richard III,History,Lady Anne,1,2,15,Cursed be the heart that had the heart to do it!,"['Cursed', 'heart', 'heart']",0.8655
Richard III,History,Lady Anne,1,2,16,Cursed the blood that let this blood from hence!,"['Cursed', 'blood', 'let', 'blood']",0.0
Richard III,History,Lady Anne,1,2,17,"More direful hap betide that hated wretch,","['direful', 'hap', 'betide', 'hated', 'wretch']",-0.8622
Richard III,History,Lady Anne,1,2,18,"That makes us wretched by the death of thee,","['makes', 'wretched', 'death']",-0.5994
Richard III,History,Lady Anne,1,2,19,"Than I can wish to adders, spiders, toads,","['wish', 'adders', 'spiders', 'toads']",0.4019
Richard III,History,Lady Anne,1,2,20,Or any creeping venom'd thing that lives!,"['creeping', 'venom', 'thing', 'lives']",0.0
Richard III,History,Lady Anne,1,2,21,"If ever he have child, abortive be it,","['ever', 'child', 'abortive']",0.0
Richard III,History,Lady Anne,1,2,22,"Prodigious, and untimely brought to light,","['Prodigious', 'untimely', 'brought', 'light']",0.0
Richard III,History,Lady Anne,1,2,23,Whose ugly and unnatural aspect,"['Whose', 'ugly', 'unnatural', 'aspect']",-0.5106
Richard III,History,Lady Anne,1,2,24,May fright the hopeful mother at the view;,"['May', 'fright', 'hopeful', 'mother', 'view']",0.1779
Richard III,History,Lady Anne,1,2,25,And that be heir to his unhappiness!,"['heir', 'unhappiness']",-0.5707
Richard III,History,Lady Anne,1,2,26,"If ever he have wife, let her he made","['ever', 'wife', 'let', 'made']",0.0
Richard III,History,Lady Anne,1,2,27,A miserable by the death of him,"['miserable', 'death']",-0.7964
Richard III,History,Lady Anne,1,2,28,As I am made by my poor lord and thee!,"['made', 'poor', 'lord']",-0.5255
Richard III,History,Lady Anne,1,2,29,"Come, now towards Chertsey with your holy load,","['Come', 'towards', 'Chertsey', 'holy', 'load']",0.0
Richard III,History,Lady Anne,1,2,30,Taken from Paul's to be interred there;,"['Taken', 'Paul', 'interred']",0.0
Richard III,History,Lady Anne,1,2,31,"And still, as you are weary of the weight,","['still', 'weary', 'weight']",-0.2732
Richard III,History,Lady Anne,1,2,32,"Rest you, whiles I lament King Henry's corse.","['Rest', 'whiles', 'lament', 'King', 'Henry', 'corse']",-0.4588
Richard III,History,Gloucester,1,2,33,"Stay, you that bear the corse, and set it down.","['Stay', 'bear', 'corse', 'set']",0.0
Richard III,History,Lady Anne,1,2,34,"What black magician conjures up this fiend,","['black', 'magician', 'conjures', 'fiend']",0.0
Richard III,History,Lady Anne,1,2,35,To stop devoted charitable deeds?,"['stop', 'devoted', 'charitable', 'deeds']",0.4939
Richard III,History,Gloucester,1,2,36,"Villains, set down the corse; or, by Saint Paul,","['Villains', 'set', 'corse', 'Saint', 'Paul']",-0.6597
Richard III,History,Gloucester,1,2,37,I'll make a corse of him that disobeys.,"['make', 'corse', 'disobeys']",0.0
Richard III,History,Gentleman,1,2,38,"My lord, stand back, and let the coffin pass.","['lord', 'stand', 'back', 'let', 'coffin', 'pass']",0.0
Richard III,History,Gloucester,1,2,39,"Unmanner'd dog! stand thou, when I command:","['Unmanner', 'dog', 'stand', 'command']",0.0
Richard III,History,Gloucester,1,2,40,"Advance thy halbert higher than my breast,","['Advance', 'halbert', 'higher', 'breast']",0.0
Richard III,History,Gloucester,1,2,41,"Or, by Saint Paul, I'll strike thee to my foot,","['Saint', 'Paul', 'strike', 'foot']",-0.128
Richard III,History,Gloucester,1,2,42,"And spurn upon thee, beggar, for thy boldness.","['spurn', 'upon', 'beggar', 'boldness']",0.3612
Richard III,History,Lady Anne,1,2,43,"What, do you tremble? are you all afraid?","['tremble', 'afraid']",-0.3527
Richard III,History,Lady Anne,1,2,44,"Alas, I blame you not; for you are mortal,","['blame', 'mortal']",-0.5423
Richard III,History,Lady Anne,1,2,45,And mortal eyes cannot endure the devil.,"['mortal', 'eyes', 'endure', 'devil']",0.5448
Richard III,History,Lady Anne,1,2,46,"Avaunt, thou dreadful minister of hell!","['Avaunt', 'dreadful', 'minister', 'hell']",-0.8313
Richard III,History,Lady Anne,1,2,47,"Thou hadst but power over his mortal body,","['hadst', 'power', 'mortal', 'body']",0.0
Richard III,History,Lady Anne,1,2,48,His soul thou canst not have; therefore be gone.,"['soul', 'canst', 'therefore', 'gone']",0.0
Richard III,History,Gloucester,1,2,49,"Sweet saint, for charity, be not so curst.","['Sweet', 'saint', 'charity', 'curst']",0.7003
Richard III,History,Lady Anne,1,2,50,"Foul devil, for God's sake, hence, and trouble us not;","['Foul', 'devil', 'God', 'sake', 'trouble']",-0.7964
Richard III,History,Lady Anne,1,2,51,"For thou hast made the happy earth thy hell,","['made', 'happy', 'earth', 'hell']",-0.2263
Richard III,History,Lady Anne,1,2,52,Fill'd it with cursing cries and deep exclaims.,"['Fill', 'cursing', 'cries', 'deep', 'exclaims']",-0.4019
Richard III,History,Lady Anne,1,2,53,"If thou delight to view thy heinous deeds,","['delight', 'view', 'heinous', 'deeds']",0.5994
Richard III,History,Lady Anne,1,2,54,Behold this pattern of thy butcheries.,"['Behold', 'pattern', 'butcheries']",0.0
Richard III,History,Lady Anne,1,2,55,"O, gentlemen, see, see! dead Henry's wounds","['gentlemen', 'see', 'see', 'dead', 'Henry', 'wounds']",-0.68
Richard III,History,Lady Anne,1,2,56,Open their congeal'd mouths and bleed afresh!,"['Open', 'congeal', 'mouths', 'bleed', 'afresh']",0.0
Richard III,History,Lady Anne,1,2,57,"Blush, Blush, thou lump of foul deformity;","['Blush', 'Blush', 'lump', 'foul', 'deformity']",0.0
Richard III,History,Lady Anne,1,2,58,For 'tis thy presence that exhales this blood,"[""'t"", 'presence', 'exhales', 'blood']",0.0
Richard III,History,Lady Anne,1,2,59,"From cold and empty veins, where no blood dwells;","['cold', 'empty', 'veins', 'blood', 'dwells']",-0.4453
Richard III,History,Lady Anne,1,2,60,"Thy deed, inhuman and unnatural,","['deed', 'inhuman', 'unnatural']",0.0
Richard III,History,Lady Anne,1,2,61,Provokes this deluge most unnatural.,"['Provokes', 'deluge', 'unnatural']",-0.3182
Richard III,History,Lady Anne,1,2,62,"O God, which this blood madest, revenge his death!","['God', 'blood', 'madest', 'revenge', 'death']",-0.7574
Richard III,History,Lady Anne,1,2,63,"O earth, which this blood drink'st revenge his death!","['earth', 'blood', ""drink'st"", 'revenge', 'death']",-0.8221
Richard III,History,Lady Anne,1,2,64,Either heaven with lightning strike the,"['Either', 'heaven', 'lightning', 'strike']",0.4215
Richard III,History,Lady Anne,1,2,65,"murderer dead,","['murderer', 'dead']",-0.872
Richard III,History,Lady Anne,1,2,66,"Or earth, gape open wide and eat him quick,","['earth', 'gape', 'open', 'wide', 'eat', 'quick']",0.0
